-20.000	1830756.750
-19.000	1961184.875
-18.000	2020704.000
-17.000	1875971.125
-16.000	1880387.500
-15.000	1292369.000
-14.000	1390593.000
-13.000	1103365.375
-12.000	1476157.625
-11.000	1103448.250
-10.000	1226291.750
-9.000	1266753.875
-8.000	1078512.500
-7.000	1041620.687
-6.000	1103232.750
-5.000	980592.437
-4.000	1068726.375
-3.000	1065168.375
-2.000	1060554.625
-1.000	1062127.625
0.000	1021152.437
1.000	1021426.187
2.000	1041786.937
3.000	1041788.250
4.000	1041754.250
5.000	1083692.250
6.000	1038315.187
7.000	1041761.250
8.000	1062259.125
9.000	1083588.500
10.000	1079085.625
11.000	1021416.812
12.000	1123408.500
13.000	1041982.500
14.000	1041932.687
15.000	1062225.000
16.000	1041643.000
17.000	1083808.250
18.000	1041906.750
19.000	1103166.500
20.000	1083751.500
