-20.000	3534491.500
-19.000	4054054.000
-18.000	6000000.000
-17.000	3571428.500
-16.000	1578947.375
-15.000	2424242.500
-14.000	1600000.000
-13.000	1956521.750
-12.000	1428571.375
-11.000	1000000.000
-10.000	1290322.625
-9.000	2451817.250
-8.000	2550114.250
-7.000	3529411.750
-6.000	1749629.750
-5.000	2451817.250
-4.000	2000000.000
-3.000	2787021.750
-2.000	1000000.000
-1.000	1858014.625
0.000	1000000.000
1.000	2120668.250
2.000	2000000.000
3.000	1000000.000
4.000	1000000.000
5.000	1111111.125
6.000	1000000.000
7.000	1000000.000
8.000	1000000.000
9.000	1000000.000
10.000	1000000.000
11.000	2451817.250
12.000	1111111.125
13.000	1111111.125
14.000	1000000.000
15.000	1000000.000
16.000	1000000.000
17.000	1000000.000
18.000	2120668.250
19.000	1000000.000
20.000	1000000.000
