-20.000	2432432.500
-19.000	1820837.375
-18.000	2340425.500
-17.000	1477801.875
-16.000	1569767.500
-15.000	2147817.500
-14.000	1436031.375
-13.000	1480546.500
-12.000	949589.687
-11.000	1370826.000
-10.000	951122.875
-9.000	948261.500
-8.000	1160949.875
-7.000	950226.250
-6.000	1160949.875
-5.000	949033.375
-4.000	1188145.875
-3.000	954713.875
-2.000	1115393.250
-1.000	950060.875
0.000	1055099.625
1.000	950226.250
2.000	995057.937
3.000	949589.687
4.000	1055409.000
5.000	949868.062
6.000	950226.250
7.000	1006485.312
8.000	949554.875
9.000	950528.062
10.000	950146.625
11.000	1004584.812
12.000	995866.625
13.000	1055011.250
14.000	949554.875
15.000	949701.000
16.000	850444.562
17.000	950226.250
18.000	1054650.000
19.000	950118.750
20.000	950015.500
