-20.000	1476296.000
-19.000	1529084.500
-18.000	1469452.750
-17.000	1179733.625
-16.000	1333333.375
-15.000	1252736.125
-14.000	1091460.375
-13.000	1010526.312
-12.000	990446.875
-11.000	1047952.875
-10.000	1091406.250
-9.000	1091394.125
-8.000	1030735.187
-7.000	1030912.125
-6.000	936181.062
-5.000	1051004.625
-4.000	1050661.125
-3.000	1032800.500
-2.000	950000.937
-1.000	1051051.625
0.000	986177.875
1.000	949956.500
2.000	1034745.375
3.000	971762.750
4.000	1030793.000
5.000	990379.187
6.000	962765.937
7.000	1071129.250
8.000	949890.937
9.000	1050987.625
10.000	1034398.812
11.000	1071163.375
12.000	949939.375
13.000	1050978.500
14.000	1060453.375
15.000	959155.062
16.000	1047283.312
17.000	950008.250
18.000	999352.875
19.000	970201.375
20.000	949974.750
