-20.000	29118122.000
-19.000	17489378.000
-18.000	25231384.000
-17.000	24665982.000
-16.000	25301204.000
-15.000	32561984.000
-14.000	26979794.000
-13.000	29032258.000
-12.000	27159856.000
-11.000	16724739.000
-10.000	25104602.000
-9.000	28729282.000
-8.000	24742268.000
-7.000	21740738.000
-6.000	25743172.000
-5.000	19757366.000
-4.000	27917282.000
-3.000	23060796.000
-2.000	19047620.000
-1.000	26727554.000
0.000	16753927.000
1.000	16560098.000
2.000	12903226.000
3.000	22725322.000
4.000	20979020.000
5.000	18261120.000
6.000	14929440.000
7.000	10787913.000
8.000	9933775.000
9.000	11956509.000
10.000	39342280.000
11.000	8073172.000
12.000	1946200.750
13.000	11111111.000
14.000	8928558.000
15.000	1984829.500
16.000	11892236.000
17.000	8785680.000
18.000	5865519.500
19.000	5865519.000
20.000	8061605.000
