-20.000	5929722.000
-19.000	4485981.500
-18.000	2248904.750
-17.000	4486867.000
-16.000	4816897.000
-15.000	4680851.000
-14.000	2349540.000
-13.000	2463117.500
-12.000	2418808.000
-11.000	4051385.500
-10.000	2403433.500
-9.000	1904024.750
-8.000	1512605.000
-7.000	1476923.125
-6.000	769230.750
-5.000	1242015.875
-4.000	967741.937
-3.000	987654.312
-2.000	879120.875
-1.000	595238.125
0.000	1000000.000
1.000	1000000.000
2.000	1514195.625
3.000	1004184.125
4.000	1004184.125
5.000	1003134.812
6.000	1004184.125
7.000	1006289.312
8.000	1005025.125
9.000	1004184.125
10.000	1006289.312
11.000	1005386.000
12.000	1005025.125
13.000	1006289.312
14.000	1003134.812
15.000	1003134.812
16.000	1009463.750
17.000	1000000.000
18.000	1005025.125
19.000	997921.000
20.000	1003134.812
