-20.000	2341668.000
-19.000	2327617.750
-18.000	1775609.750
-17.000	1214574.875
-16.000	1826515.500
-15.000	1416505.500
-14.000	1222675.125
-13.000	1501860.750
-12.000	1057770.500
-11.000	1222493.875
-10.000	1058601.125
-9.000	1139685.500
-8.000	986316.187
-7.000	1058949.625
-6.000	1059371.375
-5.000	1118850.875
-4.000	977995.125
-3.000	992609.250
-2.000	1046990.062
-1.000	1140529.500
0.000	1209189.750
1.000	977911.187
2.000	1058234.250
3.000	1179224.125
4.000	977795.875
5.000	1058731.375
6.000	1222126.875
7.000	977245.500
8.000	1059063.125
9.000	1058847.500
10.000	1041249.437
11.000	1073223.000
12.000	1140297.250
13.000	907476.812
14.000	1034818.625
15.000	1140529.500
16.000	977795.875
17.000	1140418.875
18.000	907521.562
19.000	1169994.375
20.000	1015619.187
