-20.000	2156701.500
-19.000	1829838.875
-18.000	1856437.500
-17.000	2278765.000
-16.000	1553269.125
-15.000	1349182.750
-14.000	1391523.250
-13.000	1236291.125
-12.000	1489469.500
-11.000	1235783.750
-10.000	1116371.750
-9.000	956890.125
-8.000	1037366.687
-7.000	1224459.375
-6.000	1275043.250
-5.000	997180.375
-4.000	1116003.125
-3.000	1392483.250
-2.000	997067.437
-1.000	1051193.625
0.000	1158548.750
1.000	1098009.500
2.000	1092540.750
3.000	1196494.000
4.000	1036717.062
5.000	1160601.000
6.000	973745.812
7.000	1056049.500
8.000	1076740.625
9.000	1076568.500
10.000	1179025.875
11.000	1180299.250
12.000	901494.875
13.000	997064.187
14.000	1076710.000
15.000	996978.875
16.000	1076660.125
17.000	1036917.250
18.000	1115837.750
19.000	996969.187
20.000	1036840.125
