-20.000	2950819.750
-19.000	1834862.375
-18.000	1967533.000
-17.000	2943997.250
-16.000	2606383.000
-15.000	2560975.500
-14.000	737327.187
-13.000	1685393.250
-12.000	1137440.750
-11.000	2248252.500
-10.000	1665565.125
-9.000	1492537.375
-8.000	747663.562
-7.000	940860.187
-6.000	946372.250
-5.000	980392.187
-4.000	935828.875
-3.000	988700.562
-2.000	1332602.375
-1.000	970873.812
0.000	970873.812
1.000	930232.562
2.000	934579.437
3.000	931677.000
4.000	946372.250
5.000	939849.625
6.000	937500.000
7.000	943396.250
8.000	990099.000
9.000	938967.125
10.000	934579.437
11.000	932835.812
12.000	938967.125
13.000	980392.187
14.000	970873.812
15.000	935828.875
16.000	939849.625
17.000	934579.437
18.000	938967.125
19.000	936329.562
20.000	938967.125
