-20.000	2029699.500
-19.000	2279305.250
-18.000	1921921.875
-17.000	1618982.375
-16.000	1790730.625
-15.000	1958015.500
-14.000	1928423.875
-13.000	1798365.125
-12.000	1026000.812
-11.000	941512.125
-10.000	1357850.125
-9.000	1415315.250
-8.000	1305104.375
-7.000	1191489.375
-6.000	1282225.375
-5.000	1098305.000
-4.000	1186440.625
-3.000	1019830.000
-2.000	914074.187
-1.000	1218686.500
0.000	870253.187
1.000	1534526.875
2.000	1022146.500
3.000	1020942.437
4.000	1192053.000
5.000	1021276.625
6.000	1021276.625
7.000	1023255.812
8.000	1021276.625
9.000	1364023.875
10.000	1021611.000
11.000	1085466.125
12.000	995065.812
13.000	1192660.500
14.000	1104815.875
15.000	1101961.125
16.000	1021276.625
17.000	1028953.250
18.000	1021276.625
19.000	1022727.250
20.000	1236749.125
