-20.000	724637.687
-19.000	606617.625
-18.000	930576.062
-17.000	697348.375
-16.000	772200.750
-15.000	980959.687
-14.000	929432.000
-13.000	1182203.500
-12.000	976696.375
-11.000	1030927.812
-10.000	981278.250
-9.000	1030927.812
-8.000	1072736.750
-7.000	927272.750
-6.000	966445.875
-5.000	978464.437
-4.000	905718.625
-3.000	926026.062
-2.000	978195.062
-1.000	1032110.062
0.000	1065925.625
1.000	1066627.375
2.000	1024843.875
3.000	1030927.812
4.000	1029962.562
5.000	1030927.812
6.000	979381.437
7.000	978420.812
8.000	978876.875
9.000	1059673.125
10.000	1117234.000
11.000	909515.812
12.000	856850.375
13.000	908898.687
14.000	909399.187
15.000	1030004.500
16.000	978504.250
17.000	978504.250
18.000	908109.812
19.000	909299.750
20.000	1030004.500
