-20.000	1993761.000
-19.000	2306079.750
-18.000	1628498.750
-17.000	1681345.125
-16.000	2042553.250
-15.000	892193.312
-14.000	1057786.500
-13.000	1331484.000
-12.000	1032786.875
-11.000	1114014.625
-10.000	1127819.500
-9.000	900140.625
-8.000	1219224.750
-7.000	1002785.500
-6.000	1011235.937
-5.000	1007462.687
-4.000	1004784.687
-3.000	1000000.000
-2.000	1004784.687
-1.000	1006211.187
0.000	1005586.562
1.000	1004784.687
2.000	1006097.562
3.000	1004962.750
4.000	1004464.312
5.000	1004184.125
6.000	1005076.125
7.000	1005586.562
8.000	1004784.687
9.000	1004962.750
10.000	1004962.750
11.000	1005076.125
12.000	1005586.562
13.000	1004784.687
14.000	1006097.562
15.000	1004962.750
16.000	1004962.750
17.000	1004962.750
18.000	1004651.187
19.000	1004184.125
20.000	1005076.125
