-20.000	1257622.000
-19.000	830972.625
-18.000	833333.312
-17.000	835654.625
-16.000	935251.812
-15.000	1229050.250
-14.000	935448.562
-13.000	934660.312
-12.000	936686.875
-11.000	935469.875
-10.000	934256.062
-9.000	935064.937
-8.000	935162.125
-7.000	934718.125
-6.000	935226.875
-5.000	934795.125
-4.000	934922.062
-3.000	934681.625
-2.000	934922.062
-1.000	1039346.687
0.000	935064.937
1.000	934795.125
2.000	934937.125
3.000	934995.562
4.000	934868.062
5.000	1004191.750
6.000	934937.125
7.000	934718.125
8.000	934822.125
9.000	934822.125
10.000	934753.687
11.000	934718.125
12.000	934822.125
13.000	934937.125
14.000	934937.125
15.000	934718.125
16.000	934822.125
17.000	934718.125
18.000	934937.125
19.000	934822.125
20.000	934937.125
