-20.000	414814.812
-19.000	413117.750
-18.000	497697.031
-17.000	415944.531
-16.000	417209.906
-15.000	386904.750
-14.000	368912.219
-13.000	415122.312
-12.000	375260.937
-11.000	415544.437
-10.000	415045.406
-9.000	416210.281
-8.000	388407.437
-7.000	415704.375
-6.000	415621.656
-5.000	446458.375
-4.000	412158.062
-3.000	415973.375
-2.000	452374.812
-1.000	416024.656
0.000	416088.750
1.000	415919.687
2.000	416029.375
3.000	415989.594
4.000	415864.469
5.000	415879.031
6.000	415775.000
7.000	415656.406
8.000	415989.594
9.000	415944.531
10.000	416029.375
11.000	415967.781
12.000	415989.594
13.000	416010.094
14.000	416029.375
15.000	416029.375
16.000	416010.094
17.000	416029.375
18.000	416029.375
19.000	416029.375
20.000	416010.094
