-20.000	1118012.375
-19.000	1888468.000
-18.000	2767818.250
-17.000	1276394.625
-16.000	1100366.750
-15.000	1984949.375
-14.000	1797752.750
-13.000	1107011.125
-12.000	1116279.125
-11.000	1005714.312
-10.000	1235955.000
-9.000	1047120.437
-8.000	1268259.000
-7.000	1005586.562
-6.000	1004184.125
-5.000	1008403.375
-4.000	1005586.562
-3.000	1004184.125
-2.000	1006211.187
-1.000	1005586.562
0.000	1005076.125
1.000	1006389.750
2.000	1005586.562
3.000	1004962.750
4.000	1005586.562
5.000	1004962.750
6.000	1004464.312
7.000	1004464.312
8.000	1005586.562
9.000	1004962.750
10.000	1004184.125
11.000	1003717.500
12.000	1004184.125
13.000	1004962.750
14.000	1004464.312
15.000	1004464.312
16.000	1004464.312
17.000	1004464.312
18.000	1004962.750
19.000	1005154.625
20.000	1005154.625
