-20.000	2104331.250
-19.000	2253202.250
-18.000	2542787.250
-17.000	1647705.000
-16.000	2097902.000
-15.000	1111111.125
-14.000	1109057.250
-13.000	1342281.875
-12.000	1443759.250
-11.000	1000000.000
-10.000	1329639.875
-9.000	1002785.500
-8.000	1111111.125
-7.000	1004962.750
-6.000	1006711.437
-5.000	1005586.562
-4.000	1001855.312
-3.000	1005586.562
-2.000	1004464.312
-1.000	1004651.187
0.000	1005586.562
1.000	1004784.687
2.000	1005076.125
3.000	1005586.562
4.000	1004962.750
5.000	1004784.687
6.000	1003717.500
7.000	1005586.562
8.000	1004962.750
9.000	1004962.750
10.000	1005076.125
11.000	1004651.187
12.000	1003717.500
13.000	1004962.750
14.000	1004464.312
15.000	1004464.312
16.000	1004651.187
17.000	1004464.312
18.000	1004464.312
19.000	1004651.187
20.000	1004651.187
