-20.000	3298969.000
-19.000	1709455.125
-18.000	2522522.500
-17.000	1342281.875
-16.000	2469051.250
-15.000	1556247.000
-14.000	1141488.125
-13.000	1081993.250
-12.000	1339950.375
-11.000	1348314.625
-10.000	1003717.500
-9.000	998766.937
-8.000	893854.750
-7.000	1002785.500
-6.000	1004464.312
-5.000	1000000.000
-4.000	1004184.125
-3.000	1004784.687
-2.000	1005586.562
-1.000	1004784.687
0.000	1005586.562
1.000	1006993.000
2.000	1005586.562
3.000	1005586.562
4.000	1003717.500
5.000	1005586.562
6.000	1004464.312
7.000	1005586.562
8.000	1004962.750
9.000	1005154.625
10.000	1004962.750
11.000	1003717.500
12.000	1004184.125
13.000	1003717.500
14.000	1004651.187
15.000	1004184.125
16.000	1005154.625
17.000	1004184.125
18.000	1005586.562
19.000	1004464.312
20.000	1004651.187
