-20.000	2198347.000
-19.000	1175701.375
-18.000	1538461.500
-17.000	1123595.500
-16.000	1693121.750
-15.000	3260869.500
-14.000	1327433.625
-13.000	1274623.375
-12.000	1208439.875
-11.000	891719.750
-10.000	894568.687
-9.000	1116071.375
-8.000	1007462.687
-7.000	1007462.687
-6.000	1000000.000
-5.000	1005586.562
-4.000	1006211.187
-3.000	1004651.187
-2.000	1005586.562
-1.000	1003717.500
0.000	1006993.000
1.000	1003717.500
2.000	1004464.312
3.000	1005076.125
4.000	1005586.562
5.000	1005076.125
6.000	1003717.500
7.000	1004962.750
8.000	1004464.312
9.000	1004464.312
10.000	1005586.562
11.000	1005076.125
12.000	1005212.187
13.000	1004651.187
14.000	1005076.125
15.000	1004962.750
16.000	1004962.750
17.000	1005586.562
18.000	1004184.125
19.000	1004962.750
20.000	1004651.187
