-20.000	1883719.250
-19.000	2772409.750
-18.000	2695852.500
-17.000	1121495.375
-16.000	1704718.375
-15.000	2261380.250
-14.000	1195652.125
-13.000	1006211.187
-12.000	998151.562
-11.000	985401.437
-10.000	1568000.000
-9.000	1012373.437
-8.000	1011235.937
-7.000	1120448.125
-6.000	1004962.750
-5.000	1006711.437
-4.000	1005586.562
-3.000	1005586.562
-2.000	1005586.562
-1.000	1004464.312
0.000	1005586.562
1.000	1005586.562
2.000	1004784.687
3.000	1004651.187
4.000	1006211.187
5.000	1004184.125
6.000	1003717.500
7.000	1004464.312
8.000	1005076.125
9.000	1004464.312
10.000	1004184.125
11.000	1005154.625
12.000	1004784.687
13.000	1004464.312
14.000	1004784.687
15.000	1005586.562
16.000	1004464.312
17.000	1005586.562
18.000	1004184.125
19.000	1004464.312
20.000	1004184.125
