-20.000	2878228.750
-19.000	1698571.000
-18.000	2541785.500
-17.000	1309603.750
-16.000	1362456.750
-15.000	2526315.750
-14.000	919931.875
-13.000	1520270.250
-12.000	1053042.125
-11.000	1003184.687
-10.000	1143979.625
-9.000	1004464.312
-8.000	1008403.375
-7.000	1116427.375
-6.000	1005586.562
-5.000	1002785.500
-4.000	1004784.687
-3.000	1006389.750
-2.000	1005586.562
-1.000	1005586.562
0.000	1005586.562
1.000	1004784.687
2.000	1005154.625
3.000	1004184.125
4.000	1004184.125
5.000	1002785.500
6.000	1004962.750
7.000	1003717.500
8.000	1003717.500
9.000	1005076.125
10.000	1004464.312
11.000	1005586.562
12.000	1005586.562
13.000	1004464.312
14.000	1005586.562
15.000	1005076.125
16.000	1004784.687
17.000	1004184.125
18.000	1004962.750
19.000	1005586.562
20.000	1004464.312
